slug,lifecycle_time,day_type,hour_block,abs_distance_bps,safety_sigma,volatility_source,prior_return_count,remaining_volatility_usd,future_data_used_for_features
btc-updown-15m-1785627000,T+3m,weekend,18-24,1.0594005067600833,0.279957493797633,VOLATILITY_PROXY_PRIOR_60M,60,23.75360598422988,False
btc-updown-15m-1785627000,T+5m,weekend,18-24,1.0609935902292196,0.30880665737650637,VOLATILITY_PROXY_PRIOR_60M,60,21.566892555309842,False
btc-updown-15m-1785627000,T+10m,weekend,18-24,8.068967769532032,2.936582091721808,VOLATILITY_PROXY_PRIOR_60M,60,17.247942818551962,False
btc-updown-15m-1785627000,T-5m,weekend,18-24,1.0609935902292196,0.30880665737650637,VOLATILITY_PROXY_PRIOR_60M,60,21.566892555309842,False
btc-updown-15m-1785627000,T-3m,weekend,18-24,8.070560853001169,2.6812460286828976,VOLATILITY_PROXY_PRIOR_60M,60,18.894200479203725,False
btc-updown-15m-1785627000,T-2m,weekend,18-24,8.068967769532032,3.2832026389026323,VOLATILITY_PROXY_PRIOR_60M,60,15.427010017551204,False
btc-updown-15m-1785627000,T-1m,weekend,18-24,5.8386509131955036,3.286658528661255,VOLATILITY_PROXY_PRIOR_60M,60,11.151143229634505,False
btc-updown-15m-1785648600,T+1m,weekend,00-06,0.7591169233778103,0.0897107191566708,VOLATILITY_PROXY_PRIOR_60M,60,53.72825059603035,False
btc-updown-15m-1785648600,T+2m,weekend,00-06,3.6711650381621537,0.44480816316782845,VOLATILITY_PROXY_PRIOR_60M,60,52.40461378675275,False
btc-updown-15m-1785648600,T+3m,weekend,00-06,3.9089796759830224,0.49899824326340764,VOLATILITY_PROXY_PRIOR_60M,60,49.73965406707435,False
btc-updown-15m-1785648600,T+5m,weekend,00-06,1.40956358179152,0.19676252993411228,VOLATILITY_PROXY_PRIOR_60M,60,45.48630271729762,False
btc-updown-15m-1785648600,T+10m,weekend,00-06,8.951909942904608,1.7753517841808397,VOLATILITY_PROXY_PRIOR_60M,60,32.016189977937344,False
btc-updown-15m-1785648600,T-5m,weekend,00-06,1.40956358179152,0.19676252993411228,VOLATILITY_PROXY_PRIOR_60M,60,45.48630271729762,False
