market_slug,weekend_et,liquidity_score,liquidity_regime,closed_trade_count,realized_pnl,pnl_source
btc-updown-15m-1789132500,False,0.8128921332046332,high,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789133400,False,0.6227587165087165,high,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789134300,False,0.566982566982567,high,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789135200,False,0.5121192621192621,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789136100,False,0.3229349479349479,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789137000,False,0.17318942318942318,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789139700,False,0.5556823056823057,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789140600,False,0.4890550046800047,medium,1,-2.540896674564912,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789141500,False,0.5691361003861004,high,1,0.38250520000000005,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789142400,False,0.6085078585078585,high,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789143300,False,0.444025194025194,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789145100,False,0.5899633399633399,high,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789146000,False,0.6663644163644163,high,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789146900,False,0.40107000263250264,low,1,-3.92123531885184,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789147800,False,0.5998108498108498,high,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789148700,False,0.48088023088023085,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789149600,False,0.5936195936195936,high,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789150500,False,0.41485316485316487,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789151400,False,0.6190963690963691,high,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789152300,False,0.5836648336648337,high,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789153200,False,0.4891092391092391,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
