market_slug,weekend_et,liquidity_score,liquidity_regime,closed_trade_count,realized_pnl,pnl_source
btc-updown-15m-1789043400,False,0.5433274059123983,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789044300,False,0.32009183420203524,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789045200,False,0.4628682185732388,medium,1,-4.694808853830912,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789046100,False,0.43104474468001724,low,1,1.27324208,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789047000,False,0.2434909406800695,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789047900,False,0.3547390791759742,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789048800,False,0.5955489368743278,high,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789049700,False,0.5486100769421693,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789050600,False,0.5363117398858277,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789051500,False,0.49092353463703936,medium,1,1.9629,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789052400,False,0.4287098633590678,low,1,0.9242288,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789053300,False,0.537702805972489,medium,1,1.25553665,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789054200,False,0.5418786168697992,medium,1,0.50240088,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789055100,False,0.48782369487879546,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789056000,False,0.515262047523873,medium,1,0.99055638,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789129800,False,0.627206916521883,high,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789130700,False,0.5419707123355672,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789131600,False,0.4750723918259287,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789132500,False,0.7792175314496218,high,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789133400,False,0.5596196489921752,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789134300,False,0.546430048812774,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789135200,False,0.523343261355175,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789136100,False,0.30696921006910427,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789137000,False,0.17892156862745098,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789139700,False,0.5084532969305866,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789140600,False,0.48684994317513813,medium,1,-2.540896674564912,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789141500,False,0.5175660670664002,medium,1,0.38250520000000005,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789142400,False,0.6195871597584182,high,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789143300,False,0.3920306941341938,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789145100,False,0.5552887399685613,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789146000,False,0.6159406800694962,high,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789146900,False,0.34158314391712713,low,1,-3.92123531885184,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789147800,False,0.5649147844791925,high,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789148700,False,0.4812960205179118,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789149600,False,0.608891784561926,high,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789150500,False,0.3646231488375941,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789151400,False,0.5852444775378506,high,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789152300,False,0.5342847687598247,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789153200,False,0.4760776040373956,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789154100,False,0.41982501861504096,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789155000,False,0.65536113179449,high,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789155900,False,0.5070013237362456,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789156800,False,0.5066559113096716,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789157700,False,0.363491768015223,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789158600,False,0.5289898237776124,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789159500,False,0.6447939935467858,high,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789160400,False,0.5685716058575329,high,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789161300,False,0.33936046992636715,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789162200,False,0.7321750641184744,high,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789163100,False,0.5398403243153802,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789164000,False,0.5913667576735335,high,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789164900,False,0.3939873417721519,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789165800,False,0.4881339455613469,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789166700,False,0.4266608753205924,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789167600,False,0.10864978902953586,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789168500,False,0.3099321585174154,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789169400,False,0.6425953503764376,high,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789170300,False,0.5683068586084222,high,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
